userID	movieID	rating	date_day	date_month	date_year	date_hour	date_minute	date_second	date_combined
24954	1196	4.0	10	2	2007	12	6	38	2007-02-10
24954	1198	4.0	10	2	2007	12	6	55	2007-02-10
24954	1206	4.0	10	2	2007	21	26	9	2007-02-10
24954	1210	5.0	10	2	2007	12	2	43	2007-02-10
24954	1213	4.5	10	2	2007	12	6	43	2007-02-10
24954	1221	5.0	10	2	2007	12	0	28	2007-02-10
24954	1291	4.0	10	2	2007	12	11	4	2007-02-10
24954	1407	3.5	14	2	2007	0	27	12	2007-02-14
24954	1517	4.0	10	2	2007	12	34	23	2007-02-10
24954	1617	4.0	10	2	2007	12	8	12	2007-02-10
24954	1641	4.0	10	2	2007	20	25	42	2007-02-10
24954	1682	4.5	10	2	2007	20	38	51	2007-02-10
24954	1704	4.0	10	2	2007	12	10	57	2007-02-10
24954	1729	4.0	10	2	2007	12	36	10	2007-02-10
24954	1732	4.0	10	2	2007	20	40	37	2007-02-10
24954	1884	3.5	11	2	2007	14	37	11	2007-02-11
24954	1923	4.0	10	2	2007	12	33	40	2007-02-10
24954	1954	4.0	10	2	2007	12	19	58	2007-02-10
24954	2023	4.0	10	2	2007	12	0	31	2007-02-10
24954	2028	4.0	10	2	2007	12	12	16	2007-02-10
24954	2115	4.0	10	2	2007	22	17	51	2007-02-10
24954	2174	3.5	10	2	2007	12	39	56	2007-02-10
24954	2324	5.0	11	3	2007	0	57	57	2007-03-11
24954	2329	4.5	8	3	2007	18	41	14	2007-03-08
24954	2542	4.5	10	2	2007	11	50	57	2007-02-10
24954	2571	4.5	10	2	2007	12	7	13	2007-02-10
24954	2628	3.5	10	2	2007	20	15	51	2007-02-10
24954	2640	4.0	10	2	2007	12	59	47	2007-02-10
24954	2683	4.0	10	2	2007	12	34	25	2007-02-10
24954	2700	3.5	10	2	2007	21	22	39	2007-02-10
24954	2706	4.0	10	2	2007	12	39	13	2007-02-10
24954	2710	3.5	10	2	2007	21	20	5	2007-02-10
24954	2716	4.0	10	2	2007	21	19	28	2007-02-10
24954	2791	5.0	19	3	2007	0	19	25	2007-03-19
24954	2858	5.0	10	2	2007	12	1	15	2007-02-10
24954	2916	4.5	10	2	2007	12	31	2	2007-02-10
24954	2959	5.0	10	2	2007	12	1	38	2007-02-10
24954	2987	4.0	10	2	2007	21	18	52	2007-02-10
24954	2997	3.5	22	2	2007	0	8	24	2007-02-22
24954	3052	3.5	10	2	2007	12	41	28	2007-02-10
24954	3253	4.0	10	2	2007	12	38	17	2007-02-10
24954	3578	4.5	10	2	2007	12	30	28	2007-02-10
24954	3623	4.0	16	2	2007	21	38	40	2007-02-16
24954	3793	3.5	10	2	2007	20	34	37	2007-02-10
24954	3948	4.0	10	2	2007	20	22	40	2007-02-10
24954	3977	3.5	10	2	2007	12	40	41	2007-02-10
24954	4011	4.5	10	2	2007	12	7	29	2007-02-10
24954	4226	4.5	10	2	2007	12	5	53	2007-02-10
24954	4246	3.0	10	2	2007	11	51	18	2007-02-10
24954	4262	4.0	10	2	2007	12	9	44	2007-02-10
24954	4306	3.5	10	2	2007	12	57	46	2007-02-10
24954	4878	3.5	10	2	2007	12	8	28	2007-02-10
24954	4886	4.0	10	2	2007	12	16	42	2007-02-10
24954	4973	4.0	11	2	2007	1	5	7	2007-02-11
24954	4975	4.5	10	2	2007	12	3	48	2007-02-10
24954	4993	5.0	10	2	2007	12	4	46	2007-02-10
24954	5378	3.5	10	2	2007	20	15	53	2007-02-10
24954	5481	3.5	10	2	2007	12	34	22	2007-02-10
24954	5679	2.5	13	2	2007	19	48	41	2007-02-13
24954	5952	4.0	10	2	2007	12	4	54	2007-02-10
24954	6016	4.5	10	3	2007	21	41	53	2007-03-10
24954	6333	4.0	10	2	2007	20	34	32	2007-02-10
24954	6365	3.0	10	2	2007	12	42	55	2007-02-10
24954	6373	3.5	10	2	2007	20	39	3	2007-02-10
24954	6863	4.0	17	11	2007	20	36	13	2007-11-17
24954	6874	4.5	10	2	2007	12	10	11	2007-02-10
24954	6934	3.0	10	2	2007	12	42	53	2007-02-10
24954	7143	3.5	10	2	2007	21	21	30	2007-02-10
24954	7153	4.0	10	2	2007	12	4	51	2007-02-10
24954	7293	2.5	13	2	2007	19	51	1	2007-02-13
24954	7361	4.0	10	2	2007	11	51	23	2007-02-10
24954	7438	4.5	10	2	2007	12	8	57	2007-02-10
24954	8376	4.5	10	2	2007	12	45	48	2007-02-10
24954	8784	4.0	10	2	2007	12	10	46	2007-02-10
24954	8798	3.5	10	2	2007	20	36	45	2007-02-10
24954	8961	4.0	10	2	2007	21	24	22	2007-02-10
24954	30707	3.5	10	2	2007	12	11	56	2007-02-10
24954	30749	4.5	18	2	2007	0	40	9	2007-02-18
24954	30810	4.5	10	2	2007	20	17	42	2007-02-10
24954	32587	5.0	10	2	2007	12	1	53	2007-02-10
24954	33004	3.0	10	2	2007	20	27	2	2007-02-10
24954	33166	5.0	10	2	2007	12	2	6	2007-02-10
24954	33493	4.0	10	2	2007	20	15	46	2007-02-10
24954	33794	5.0	10	2	2007	12	2	27	2007-02-10
24954	34048	3.5	10	2	2007	11	54	21	2007-02-10
24954	34162	4.0	10	2	2007	20	15	0	2007-02-10
24954	34405	3.5	14	2	2007	18	14	31	2007-02-14
24954	35836	4.5	10	2	2007	12	31	21	2007-02-10
24954	36529	3.0	10	2	2007	12	13	6	2007-02-10
24954	41569	4.0	10	2	2007	20	29	2	2007-02-10
24954	44191	4.5	10	2	2007	12	10	24	2007-02-10
24954	45186	4.0	16	2	2007	21	38	42	2007-02-16
24954	45447	3.5	10	2	2007	13	13	28	2007-02-10
24954	45499	4.0	10	2	2007	20	34	27	2007-02-10
24954	45722	3.5	10	2	2007	13	12	50	2007-02-10
24954	46530	3.5	10	2	2007	12	59	41	2007-02-10
24954	46578	5.0	5	5	2007	19	37	49	2007-05-05
24954	46965	4.0	10	2	2007	21	50	58	2007-02-10
24954	46970	3.5	10	2	2007	18	53	30	2007-02-10
24954	46972	3.5	10	2	2007	20	15	22	2007-02-10
24954	46976	4.0	17	11	2007	20	35	55	2007-11-17
24954	47099	3.0	10	2	2007	11	59	16	2007-02-10
24954	48385	4.5	10	2	2007	21	2	7	2007-02-10
24954	48516	4.5	5	3	2007	18	47	32	2007-03-05
24954	49272	4.0	10	2	2007	12	3	24	2007-02-10
24954	51255	4.0	29	4	2007	0	4	48	2007-04-29
24954	51662	3.5	31	3	2007	11	7	12	2007-03-31
24954	52245	4.0	29	4	2007	23	23	29	2007-04-29
24954	54272	4.5	20	8	2007	19	24	11	2007-08-20
25007	6	3.5	18	1	2007	21	34	29	2007-01-18
25007	1923	4.5	18	1	2007	22	38	32	2007-01-18
25007	3000	3.5	29	1	2007	21	17	8	2007-01-29
25007	4447	3.5	4	10	2007	15	0	9	2007-10-04
25007	4848	4.0	1	10	2007	17	34	42	2007-10-01
25007	7090	2.5	1	10	2007	17	33	49	2007-10-01
25007	8644	3.0	4	10	2007	14	59	59	2007-10-04
25007	30707	4.0	29	1	2007	21	24	13	2007-01-29
25007	37733	4.0	1	10	2007	17	33	17	2007-10-01
25007	38061	3.0	1	10	2007	17	34	32	2007-10-01
25007	44191	3.0	1	10	2007	17	35	8	2007-10-01
25007	44195	4.5	29	1	2007	21	27	49	2007-01-29
25007	44199	4.0	22	6	2007	6	23	46	2007-06-22
25007	45720	3.5	22	1	2007	19	50	39	2007-01-22
25007	45722	3.5	22	1	2007	19	50	44	2007-01-22
25007	46530	1.5	22	1	2007	19	50	24	2007-01-22
25007	46578	4.0	4	10	2007	14	49	19	2007-10-04
25007	46972	3.5	4	10	2007	15	0	39	2007-10-04
25007	47610	4.0	22	1	2007	19	51	9	2007-01-22
25007	48516	4.0	1	10	2007	17	31	25	2007-10-01
25007	48780	4.0	1	10	2007	17	40	13	2007-10-01
25007	49272	4.0	1	10	2007	17	31	52	2007-10-01
25007	50872	4.5	14	11	2007	19	54	41	2007-11-14
25007	51080	4.0	22	6	2007	4	56	44	2007-06-22
25007	52973	4.0	1	10	2007	17	23	34	2007-10-01
25007	53125	3.0	11	1	2008	20	9	27	2008-01-11
25007	53322	3.0	11	1	2008	20	9	20	2008-01-11
25007	53464	3.0	29	10	2007	19	24	47	2007-10-29
25007	53996	2.5	29	10	2007	19	23	59	2007-10-29
25007	54259	4.0	11	1	2008	20	7	55	2008-01-11
25007	54503	4.5	17	12	2007	17	27	49	2007-12-17
25038	1	4.0	14	12	2007	23	49	41	2007-12-14
25038	2	3.0	21	12	2007	21	14	8	2007-12-21
25038	6	3.5	15	12	2007	9	8	22	2007-12-15
25038	19	3.0	1	1	2008	1	4	30	2008-01-01
25038	34	3.0	18	12	2007	19	0	10	2007-12-18
25038	39	2.5	18	12	2007	19	9	19	2007-12-18
25038	47	4.0	14	12	2007	23	51	36	2007-12-14
25038	50	4.0	16	12	2007	0	45	27	2007-12-16
25038	95	2.5	18	12	2007	19	11	37	2007-12-18
25038	104	2.5	30	12	2007	8	42	14	2007-12-30
25038	111	4.0	18	12	2007	19	47	23	2007-12-18
25038	150	3.5	14	12	2007	23	49	2	2007-12-14
25038	153	3.0	15	12	2007	9	23	21	2007-12-15
25038	185	2.5	18	12	2007	19	9	1	2007-12-18
25038	208	3.0	15	12	2007	9	40	16	2007-12-15
25038	231	3.0	18	12	2007	19	1	35	2007-12-18
25038	292	3.0	18	12	2007	19	6	12	2007-12-18
25038	293	4.0	18	12	2007	19	19	27	2007-12-18
25038	296	4.0	14	12	2007	23	46	36	2007-12-14
25038	318	4.0	14	12	2007	23	48	15	2007-12-14
25038	344	3.0	16	12	2007	0	45	46	2007-12-16
25038	353	3.0	15	12	2007	9	34	23	2007-12-15
25038	356	3.5	14	12	2007	23	46	58	2007-12-14
25038	364	4.0	14	12	2007	23	44	18	2007-12-14
25038	367	3.0	18	12	2007	19	2	31	2007-12-18
25038	377	2.5	16	12	2007	0	45	7	2007-12-16
25038	380	3.0	15	12	2007	9	48	39	2007-12-15
25038	434	2.5	19	12	2007	8	47	57	2007-12-19
25038	442	3.0	15	12	2007	9	24	48	2007-12-15
25038	457	2.5	14	12	2007	23	48	43	2007-12-14
25038	480	4.0	14	12	2007	23	47	58	2007-12-14
25038	500	3.5	18	12	2007	19	1	12	2007-12-18
25038	508	3.5	15	12	2007	9	42	58	2007-12-15
25038	527	3.5	15	12	2007	0	23	54	2007-12-15
25038	539	3.5	18	12	2007	19	4	52	2007-12-18
25038	551	3.0	21	1	2008	1	40	49	2008-01-21
25038	586	3.0	18	12	2007	19	13	13	2007-12-18
25038	587	3.0	18	12	2007	19	4	38	2007-12-18
25038	588	4.0	16	12	2007	0	44	22	2007-12-16
25038	589	3.5	14	12	2007	23	49	22	2007-12-14
25038	593	4.0	14	12	2007	23	47	32	2007-12-14
25038	595	4.0	18	12	2007	18	57	52	2007-12-18
25038	608	4.0	16	12	2007	0	41	2	2007-12-16
25038	648	3.0	18	12	2007	18	56	1	2007-12-18
25038	733	3.5	18	12	2007	19	0	48	2007-12-18
25038	736	3.0	18	12	2007	18	59	18	2007-12-18
25038	780	3.0	15	12	2007	9	26	49	2007-12-15
25038	788	3.0	30	12	2007	11	23	11	2007-12-30
25038	858	4.0	15	12	2007	9	10	7	2007-12-15
25038	903	3.5	15	12	2007	0	36	44	2007-12-15
25038	904	4.0	19	12	2007	1	47	40	2007-12-19
25038	908	4.0	19	12	2007	1	47	20	2007-12-19
25038	912	4.0	19	12	2007	2	9	23	2007-12-19
25038	919	4.0	20	1	2008	21	12	21	2008-01-20
25038	923	4.0	19	12	2007	2	9	2	2007-12-19
25038	1073	4.0	18	12	2007	19	6	43	2007-12-18
25038	1089	4.0	22	12	2007	5	30	17	2007-12-22
25038	1097	3.0	18	12	2007	19	2	55	2007-12-18
25038	1127	3.0	15	12	2007	9	32	21	2007-12-15
25038	1136	3.5	18	12	2007	19	11	19	2007-12-18
25038	1193	4.0	18	12	2007	19	9	29	2007-12-18
25038	1197	4.0	18	12	2007	19	6	26	2007-12-18
25038	1199	3.5	21	12	2007	20	9	30	2007-12-21
25038	1201	4.5	15	12	2007	0	10	49	2007-12-15
25038	1203	4.0	16	12	2007	0	52	24	2007-12-16
25038	1206	4.0	28	12	2007	12	5	47	2007-12-28
25038	1207	4.0	29	12	2007	15	18	38	2007-12-29
25038	1213	4.0	21	12	2007	20	10	10	2007-12-21
25038	1219	3.0	19	12	2007	1	47	29	2007-12-19
25038	1221	4.0	15	12	2007	9	10	9	2007-12-15
25038	1225	3.5	14	12	2007	23	45	10	2007-12-14
25038	1240	3.0	15	12	2007	9	38	55	2007-12-15
25038	1258	3.5	18	12	2007	20	25	55	2007-12-18
25038	1259	3.5	19	12	2007	1	59	23	2007-12-19
25038	1265	3.0	18	12	2007	19	7	11	2007-12-18
25038	1270	3.5	18	12	2007	18	57	11	2007-12-18
25038	1333	3.5	19	12	2007	1	48	41	2007-12-19
25038	1380	3.0	18	12	2007	19	56	45	2007-12-18
25038	1391	2.5	19	12	2007	2	5	46	2007-12-19
25038	1407	3.0	18	12	2007	20	21	48	2007-12-18
25038	1485	3.0	1	1	2008	1	5	12	2008-01-01
25038	1517	3.0	21	12	2007	21	39	36	2007-12-21
25038	1527	3.0	18	12	2007	19	17	17	2007-12-18
25038	1573	3.0	21	12	2007	19	53	36	2007-12-21
25038	1580	3.5	18	12	2007	19	3	54	2007-12-18
25038	1584	2.5	3	1	2008	4	55	56	2008-01-03
25038	1608	3.0	29	12	2007	14	49	50	2007-12-29
25038	1645	3.5	15	12	2007	9	9	53	2007-12-15
25038	1653	3.0	30	12	2007	8	34	57	2007-12-30
25038	1676	3.0	22	12	2007	5	4	49	2007-12-22
25038	1682	3.0	31	12	2007	19	49	10	2007-12-31
25038	1721	3.0	18	12	2007	19	4	23	2007-12-18
25038	1729	3.5	21	12	2007	20	10	35	2007-12-21
25038	1732	4.0	16	12	2007	0	40	35	2007-12-16
25038	1784	3.0	19	12	2007	2	4	45	2007-12-19
25038	1884	3.5	22	12	2007	4	25	41	2007-12-22
25038	1917	3.5	18	12	2007	19	22	56	2007-12-18
25038	1923	2.5	21	12	2007	21	43	36	2007-12-21
25038	1954	3.5	22	12	2007	5	28	31	2007-12-22
25038	1961	3.5	18	12	2007	19	16	23	2007-12-18
25038	1968	4.0	18	12	2007	19	47	2	2007-12-18
25038	2023	3.0	15	12	2007	9	10	12	2007-12-15
25038	2028	3.5	18	12	2007	18	59	42	2007-12-18
25038	2054	2.5	20	1	2008	22	11	15	2008-01-20
25038	2167	3.0	28	12	2007	11	47	19	2007-12-28
25038	2174	3.0	19	12	2007	7	4	34	2007-12-19
25038	2268	3.5	19	12	2007	2	4	16	2007-12-19
25038	2291	3.5	3	1	2008	5	29	49	2008-01-03
25038	2321	3.0	18	12	2007	19	23	36	2007-12-18
25038	2324	4.0	21	12	2007	19	58	9	2007-12-21
25038	2329	4.0	21	12	2007	20	3	40	2007-12-21
25038	2353	3.0	20	1	2008	21	6	57	2008-01-20
25038	2355	4.0	21	12	2007	20	5	30	2007-12-21
25038	2424	3.0	18	12	2007	20	43	17	2007-12-18
25038	2542	4.0	22	12	2007	5	34	50	2007-12-22
25038	2571	3.5	18	12	2007	18	58	5	2007-12-18
25038	2617	3.5	3	1	2008	1	3	59	2008-01-03
25038	2640	3.5	15	12	2007	9	31	37	2007-12-15
25038	2683	3.0	21	12	2007	21	39	40	2007-12-21
25038	2692	3.0	20	1	2008	21	5	44	2008-01-20
25038	2710	2.0	21	12	2007	20	38	14	2007-12-21
25038	2762	3.0	18	12	2007	19	1	49	2007-12-18
25038	2791	3.5	21	12	2007	20	53	26	2007-12-21
25038	2797	3.5	18	12	2007	20	36	39	2007-12-18
25038	2858	3.0	18	12	2007	18	56	23	2007-12-18
25038	2890	3.5	30	12	2007	11	13	0	2007-12-30
25038	2916	3.0	15	12	2007	9	39	37	2007-12-15
25038	2959	3.5	18	12	2007	19	14	33	2007-12-18
25038	2985	3.5	15	12	2007	9	29	20	2007-12-15
25038	2997	3.0	19	12	2007	1	55	17	2007-12-19
25038	3052	3.0	19	12	2007	1	37	29	2007-12-19
25038	3081	3.5	3	1	2008	5	30	57	2008-01-03
25038	3147	3.5	18	12	2007	20	42	2	2007-12-18
25038	3160	3.0	22	12	2007	5	23	29	2007-12-22
25038	3253	2.5	21	12	2007	21	40	33	2007-12-21
25038	3481	3.0	19	12	2007	1	56	14	2007-12-19
25038	3527	4.0	15	12	2007	9	47	46	2007-12-15
25038	3578	4.0	18	12	2007	19	15	28	2007-12-18
25038	3623	3.0	21	12	2007	21	9	50	2007-12-21
25038	3751	3.0	22	12	2007	4	44	26	2007-12-22
25038	3793	3.0	29	12	2007	15	21	29	2007-12-29
25038	3948	3.0	21	12	2007	20	10	51	2007-12-21
25038	3977	2.5	20	1	2008	21	5	17	2008-01-20
25038	3994	3.0	21	12	2007	20	34	45	2007-12-21
25038	3996	3.0	21	12	2007	21	38	9	2007-12-21
25038	4011	4.0	3	1	2008	5	9	43	2008-01-03
25038	4022	3.5	18	12	2007	20	36	52	2007-12-18
25038	4027	4.0	16	12	2007	0	41	41	2007-12-16
25038	4226	4.0	22	12	2007	5	26	38	2007-12-22
25038	4262	3.0	15	12	2007	9	9	15	2007-12-15
25038	4306	4.0	18	12	2007	19	15	41	2007-12-18
25038	4370	3.0	29	12	2007	15	10	10	2007-12-29
25038	4720	3.0	22	12	2007	4	23	44	2007-12-22
25038	4816	3.0	21	12	2007	21	43	47	2007-12-21
25038	4848	3.0	22	12	2007	5	41	38	2007-12-22
25038	4878	4.0	28	12	2007	12	22	7	2007-12-28
25038	4886	4.0	21	12	2007	20	4	52	2007-12-21
25038	4896	3.0	22	12	2007	5	46	7	2007-12-22
25038	4963	3.0	19	12	2007	1	38	21	2007-12-19
25038	4973	4.0	28	12	2007	12	17	30	2007-12-28
25038	4975	3.0	24	12	2007	22	32	32	2007-12-24
25038	4979	3.5	21	12	2007	20	45	45	2007-12-21
25038	4993	4.0	15	12	2007	9	1	46	2007-12-15
25038	4995	3.5	28	12	2007	11	16	5	2007-12-28
25038	5218	4.0	18	12	2007	19	21	16	2007-12-18
25038	5299	3.0	18	12	2007	20	38	32	2007-12-18
25038	5349	3.5	30	12	2007	10	52	51	2007-12-30
25038	5377	3.0	1	2	2008	4	15	44	2008-02-01
25038	5418	3.5	18	12	2007	19	23	19	2007-12-18
25038	5445	3.5	3	1	2008	3	58	10	2008-01-03
25038	5459	3.5	18	12	2007	19	19	10	2007-12-18
25038	5464	3.0	18	12	2007	20	40	53	2007-12-18
25038	5481	3.0	21	12	2007	21	39	29	2007-12-21
25038	5502	3.0	18	12	2007	19	18	56	2007-12-18
25038	5618	4.0	20	1	2008	22	12	10	2008-01-20
25038	5669	3.5	19	12	2007	8	33	22	2007-12-19
25038	5679	2.5	30	12	2007	11	5	3	2007-12-30
25038	5816	4.0	22	12	2007	5	46	14	2007-12-22
25038	5902	3.5	22	12	2007	5	23	6	2007-12-22
25038	5903	3.5	15	12	2007	9	25	14	2007-12-15
25038	5952	4.0	15	12	2007	9	1	50	2007-12-15
25038	5956	3.0	21	12	2007	20	30	26	2007-12-21
25038	5989	3.0	18	12	2007	20	36	59	2007-12-18
25038	5995	3.5	15	12	2007	0	38	54	2007-12-15
25038	6016	3.5	15	12	2007	0	12	52	2007-12-15
25038	6333	3.0	29	12	2007	15	19	22	2007-12-29
25038	6365	3.0	21	12	2007	21	9	10	2007-12-21
25038	6373	2.5	1	1	2008	1	4	38	2008-01-01
25038	6377	4.0	14	12	2007	23	44	10	2007-12-14
25038	6378	2.5	29	12	2007	14	56	35	2007-12-29
25038	6502	3.5	15	12	2007	9	22	8	2007-12-15
25038	6537	2.5	15	12	2007	9	48	17	2007-12-15
25038	6539	4.0	18	12	2007	19	22	15	2007-12-18
25038	6711	2.5	18	12	2007	20	29	54	2007-12-18
25038	6863	3.0	22	12	2007	5	13	48	2007-12-22
25038	6870	3.0	18	12	2007	19	19	43	2007-12-18
25038	6874	4.0	28	12	2007	12	9	18	2007-12-28
25038	6934	3.0	15	12	2007	9	35	59	2007-12-15
25038	6942	3.0	3	1	2008	4	12	39	2008-01-03
25038	7090	3.5	18	12	2007	19	20	53	2007-12-18
25038	7143	3.5	3	1	2008	3	59	7	2008-01-03
25038	7147	3.5	18	12	2007	19	47	34	2007-12-18
25038	7153	4.0	15	12	2007	9	1	48	2007-12-15
25038	7254	2.5	15	12	2007	9	33	41	2007-12-15
25038	7293	2.5	30	12	2007	8	40	58	2007-12-30
25038	7361	3.5	22	12	2007	5	23	57	2007-12-22
25038	7438	3.5	28	12	2007	12	9	19	2007-12-28
25038	7458	3.0	3	1	2008	5	8	2	2008-01-03
25038	8360	3.5	21	12	2007	21	40	15	2007-12-21
25038	8361	2.5	30	12	2007	10	55	37	2007-12-30
25038	8368	3.5	22	12	2007	5	46	23	2007-12-22
25038	8376	3.0	21	12	2007	20	44	22	2007-12-21
25038	8464	3.0	20	1	2008	21	18	57	2008-01-20
25038	8529	3.5	18	12	2007	20	42	40	2007-12-18
25038	8622	3.0	19	12	2007	8	32	32	2007-12-19
25038	8636	4.0	30	12	2007	10	52	59	2007-12-30
25038	8644	3.0	20	1	2008	21	7	17	2008-01-20
25038	8665	3.0	19	12	2007	1	39	38	2007-12-19
25038	8784	3.5	3	1	2008	5	47	41	2008-01-03
25038	8798	3.5	3	1	2008	3	57	16	2008-01-03
25038	8874	3.5	3	1	2008	5	50	57	2008-01-03
25038	8949	3.5	18	12	2007	19	27	40	2007-12-18
25038	8950	4.0	22	12	2007	5	32	9	2007-12-22
25038	8957	2.5	20	1	2008	22	10	25	2008-01-20
25038	8961	4.0	18	12	2007	19	33	2	2007-12-18
25038	27773	3.5	22	12	2007	5	43	15	2007-12-22
25038	27904	3.0	15	12	2007	9	22	32	2007-12-15
25038	30707	3.5	22	12	2007	5	32	53	2007-12-22
25038	30749	4.0	21	12	2007	20	4	28	2007-12-21
25038	30793	3.0	22	12	2007	5	24	21	2007-12-22
25038	30810	3.5	21	12	2007	20	45	38	2007-12-21
25038	30812	3.5	21	12	2007	20	31	56	2007-12-21
25038	32587	3.0	19	12	2007	8	39	54	2007-12-19
25038	33166	3.0	28	12	2007	12	6	7	2007-12-28
25038	33794	3.5	22	12	2007	5	29	36	2007-12-22
25038	34048	3.0	15	12	2007	9	40	3	2007-12-15
25038	34162	3.0	18	12	2007	19	21	31	2007-12-18
25038	35836	3.0	19	12	2007	8	39	3	2007-12-19
25038	37729	3.5	3	1	2008	5	29	14	2008-01-03
25038	37733	3.5	28	12	2007	12	7	10	2007-12-28
25038	39292	3.5	3	1	2008	0	57	17	2008-01-03
25038	40815	3.0	22	12	2007	5	46	31	2007-12-22
25038	41569	3.0	22	12	2007	5	11	56	2007-12-22
25038	44191	3.0	28	12	2007	12	0	55	2007-12-28
25038	44195	3.5	28	12	2007	12	0	37	2007-12-28
25038	44555	3.5	10	2	2008	20	18	10	2008-02-10
25038	45499	3.0	29	12	2007	15	21	31	2007-12-29
25038	45722	3.5	31	12	2007	5	26	58	2007-12-31
25038	46530	3.0	15	12	2007	9	31	12	2007-12-15
25038	46723	3.5	9	1	2008	5	34	9	2008-01-09
25038	46970	3.0	3	1	2008	5	21	12	2008-01-03
25038	46972	3.0	21	12	2007	21	14	30	2007-12-21
25038	46976	3.0	3	1	2008	4	16	9	2008-01-03
25038	47610	3.5	18	12	2007	19	28	33	2007-12-18
25038	48304	3.5	22	12	2007	4	42	36	2007-12-22
25038	48385	2.5	28	12	2007	12	4	26	2007-12-28
25038	48516	4.0	19	12	2007	1	39	54	2007-12-19
25038	48774	3.0	15	12	2007	9	23	44	2007-12-15
25038	49822	3.0	19	12	2007	1	40	5	2007-12-19
25038	50872	4.0	14	12	2007	23	57	6	2007-12-14
25038	51255	3.0	3	1	2008	5	50	47	2008-01-03
25038	51662	3.0	19	12	2007	8	37	40	2007-12-19
25038	52604	3.5	24	12	2007	19	42	10	2007-12-24
25038	52973	3.5	14	12	2007	23	57	22	2007-12-14
25038	53000	3.0	10	2	2008	20	18	28	2008-02-10
25038	53121	3.5	15	12	2007	0	41	49	2007-12-15
25038	53125	3.5	31	12	2007	5	27	1	2007-12-31
25038	53894	3.5	14	12	2007	23	56	39	2007-12-14
25038	53972	3.5	22	12	2007	5	47	18	2007-12-22
25038	54259	3.5	18	12	2007	18	41	30	2007-12-18
25038	54272	3.0	2	2	2008	5	31	31	2008-02-02
25038	54286	3.5	19	12	2007	1	39	45	2007-12-19
25038	54503	3.0	27	12	2007	23	0	48	2007-12-27
25038	56174	3.5	19	12	2007	7	2	48	2007-12-19
25055	165	3.5	2	3	2007	18	3	54	2007-03-02
25055	480	3.5	26	1	2007	20	35	33	2007-01-26
25055	588	3.0	2	3	2007	18	0	56	2007-03-02
25055	593	4.0	13	2	2007	18	41	10	2007-02-13
25055	780	2.5	17	3	2007	16	16	51	2007-03-17
25055	912	4.5	12	2	2008	23	8	41	2008-02-12
25055	1193	4.0	24	3	2007	18	3	45	2007-03-24
25055	1258	5.0	14	1	2008	21	7	23	2008-01-14
25055	3481	4.0	13	5	2007	1	6	57	2007-05-13
25055	4306	4.0	2	3	2007	17	22	19	2007-03-02
25055	6934	0.5	2	3	2007	17	56	59	2007-03-02
25055	7090	3.5	17	3	2007	16	17	11	2007-03-17
25055	7147	3.0	2	3	2007	18	2	4	2007-03-02
25055	30793	2.5	2	3	2007	17	57	59	2007-03-02
25055	33679	2.0	2	3	2007	17	56	45	2007-03-02
25055	36529	3.0	13	4	2007	2	1	49	2007-04-13
25055	37733	3.5	2	3	2007	17	54	13	2007-03-02
25055	44195	3.5	24	8	2007	0	16	51	2007-08-24
25055	45950	4.0	17	2	2007	20	37	43	2007-02-17
25055	46965	3.0	20	2	2007	18	57	40	2007-02-20
25055	48394	4.0	7	9	2007	1	2	13	2007-09-07
25055	48516	4.5	26	1	2007	20	31	13	2007-01-26
25055	48738	3.5	20	8	2007	23	27	41	2007-08-20
25055	49530	3.0	18	9	2007	4	6	7	2007-09-18
25055	49961	3.5	29	4	2007	14	43	7	2007-04-29
25055	50068	4.0	19	9	2007	1	54	0	2007-09-19
25055	51662	3.0	13	4	2007	2	1	29	2007-04-13
25055	52458	3.5	29	8	2007	0	30	35	2007-08-29
25055	53894	3.5	16	10	2007	17	56	31	2007-10-16
25055	54272	3.0	9	8	2007	21	38	30	2007-08-09
25122	1	4.0	11	2	2007	4	55	7	2007-02-11
25122	50	5.0	11	2	2007	5	17	19	2007-02-11
25122	165	4.0	11	2	2007	5	6	16	2007-02-11
25122	253	0.5	11	2	2007	4	55	2	2007-02-11
25122	292	3.0	11	2	2007	4	46	10	2007-02-11
25122	344	3.0	11	2	2007	4	46	8	2007-02-11
25122	356	4.5	11	2	2007	4	54	52	2007-02-11
25122	480	5.0	11	2	2007	5	21	36	2007-02-11
25122	539	3.0	11	2	2007	5	10	29	2007-02-11
25122	587	3.0	11	2	2007	5	24	9	2007-02-11
25122	590	3.0	11	2	2007	5	25	58	2007-02-11
25122	597	2.0	11	2	2007	5	22	15	2007-02-11
25122	733	4.0	11	2	2007	4	54	35	2007-02-11
25122	780	3.5	11	2	2007	4	46	5	2007-02-11
25122	1036	5.0	11	2	2007	4	57	49	2007-02-11
25122	1090	5.0	11	2	2007	4	48	6	2007-02-11
25122	1214	2.5	11	2	2007	5	30	37	2007-02-11
25122	1219	1.0	11	2	2007	5	31	39	2007-02-11
25122	1221	2.5	11	2	2007	5	9	59	2007-02-11
25122	1225	5.0	11	2	2007	4	57	40	2007-02-11
25122	1240	3.0	11	2	2007	5	9	56	2007-02-11
25122	1270	5.0	11	2	2007	5	19	21	2007-02-11
25122	1608	3.5	11	2	2007	4	47	31	2007-02-11
